amount,transaction_hour,account_age_days,num_prev_transactions,is_foreign,is_high_risk_country,has_chargeback_history,fraud_label
2440.41,9,3509,387,1,1,1,1
935.65,12,3649,255,1,0,0,0
4715.97,6,3605,414,1,0,1,1
4327.37,13,3999,490,0,1,0,0
3073.74,10,3493,205,0,1,1,1
4368.42,16,76,415,0,1,0,1
2999.79,15,674,70,0,0,0,0
4729.67,18,3221,300,1,0,1,1
2248.7,4,1253,240,0,0,0,0
4272.03,0,820,18,0,1,1,1
3312.58,23,1315,220,0,1,0,0
1687.53,0,416,489,1,1,1,1
1740.63,21,176,73,1,1,0,0
3876.05,22,3415,100,1,0,1,1
2519.1,8,125,401,1,0,1,1
341.06,17,3653,191,1,0,0,0
1949.9,0,637,343,1,0,1,1
3610.65,15,3870,133,1,0,0,0
2478.88,10,2077,187,0,0,1,0
4729.25,13,2502,393,1,1,0,1
668.63,11,3974,289,0,0,0,0
4401.79,13,1892,416,1,1,0,1
4633.15,1,152,155,0,0,0,0
2476.77,11,3218,141,1,1,0,0
1981.55,20,370,279,0,1,0,0
2657.19,1,2363,49,0,0,0,0
451.39,14,2641,277,1,1,1,1
200.18,14,1001,31,0,1,1,0
1924.62,6,1243,254,0,0,0,0
4866.42,21,534,146,0,0,0,0
4866.72,7,125,407,1,1,0,1
723.92,3,44,456,1,1,0,1
881.09,0,204,29,1,0,0,0
4656.45,18,3038,208,0,0,1,0
2817.76,9,2784,218,1,0,0,0
4364.42,16,1000,397,0,1,1,1
1797.54,22,526,161,0,1,0,0
603.85,12,3524,411,0,0,1,0
4266.67,7,1264,226,0,1,0,0
3765.29,3,3898,496,0,0,0,0
136.75,9,3668,419,1,1,1,1
2579.06,17,2765,255,1,1,0,1
1227.51,5,191,82,1,1,0,0
1017.06,4,1421,244,1,0,1,1
4315.08,14,3446,152,0,0,0,0
1048.1,3,3807,170,0,1,1,1
2822.47,11,3649,300,1,0,1,1
3898.02,5,509,310,0,1,1,1
628.4,3,363,422,0,0,0,0
2055.2,6,3470,67,0,1,0,0
1594.52,21,2500,6,0,1,0,0
867.62,14,3755,148,1,0,0,0
2919.24,13,537,372,0,0,1,0
3977.59,5,1024,439,1,1,0,1
3020.53,17,3380,482,0,1,0,0
74.37,3,1171,163,1,0,0,0
238.58,13,1908,384,0,0,0,0
2304.6,4,2500,28,0,1,0,0
3034.78,20,1326,345,0,1,1,1
517.56,2,402,24,0,1,1,1
2920.11,10,757,406,0,1,1,1
2818.62,10,3354,299,1,1,0,1
3517.11,11,2125,435,0,0,0,0
3640.65,12,287,0,0,1,0,1
4101.51,19,1846,9,1,1,1,1
562.57,2,1598,269,1,0,0,0
323.72,20,3754,493,0,1,1,0
1116.13,1,3495,10,1,1,1,1
929.9,6,2304,234,0,0,1,0
4875.64,9,2777,412,1,0,0,0
1773.41,2,3092,296,1,1,0,1
3596.57,20,2328,362,1,1,0,1
207.94,2,601,50,0,0,0,0
3868.0,18,2291,60,1,0,0,0
4366.51,3,2521,19,0,1,1,1
564.05,20,83,230,0,0,1,0
2828.31,18,248,133,0,1,0,0
961.73,21,2968,362,1,0,1,0
4592.67,5,3878,258,0,1,1,1
832.55,4,2111,350,1,0,1,1
1236.21,10,3530,209,0,0,0,0
3334.14,16,3841,144,1,1,1,1
2341.11,2,687,42,0,1,0,0
1698.07,14,1809,183,0,0,1,0
3117.61,3,887,410,0,0,0,0
1768.4,19,1519,48,1,0,1,0
1619.65,18,2543,402,1,0,0,0
4130.8,0,354,106,1,0,1,1
4926.45,16,996,278,0,1,0,0
4722.82,15,1969,183,1,0,1,1
1241.61,9,228,37,1,0,0,0
1100.69,11,404,436,1,0,0,0
252.53,17,1736,282,1,1,0,0
1936.43,15,2739,364,1,1,1,1
1987.14,0,3265,161,0,1,1,1
4158.21,0,3841,495,1,1,0,1
3308.75,21,914,394,1,1,1,1
732.82,2,2417,41,0,0,0,0
3806.88,2,2370,364,0,1,1,1
540.31,9,2943,343,0,1,0,0
4164.69,3,1568,33,0,0,0,0
1044.11,3,356,494,1,1,1,1
333.81,13,1262,224,1,0,1,0
921.72,4,356,190,0,0,0,0
1946.1,3,199,72,0,1,0,0
4821.19,20,1108,487,1,0,1,1
201.85,21,1216,285,1,0,0,0
2434.3,8,2511,410,0,1,0,0
4435.12,3,179,316,1,1,1,1
62.27,22,971,58,1,0,1,0
584.67,20,240,74,1,1,0,0
3892.15,14,3504,69,0,0,1,0
1643.36,20,255,104,0,1,1,0
154.62,7,2210,257,1,1,1,1
4032.19,12,2596,157,1,1,0,1
886.8,0,722,428,1,1,1,1
4179.94,18,1924,172,0,1,1,1
2488.08,13,3234,372,0,1,1,0
2684.9,4,1773,487,0,0,1,1
2525.59,17,99,104,1,0,1,1
3682.85,3,2217,242,0,0,1,1
2883.32,7,61,60,0,0,1,1
4233.22,2,3183,449,1,1,1,1
1508.34,1,914,411,0,0,1,0
3718.88,20,1990,404,0,0,1,0
4001.71,19,2266,482,1,1,1,1
1066.88,19,836,154,1,1,1,1
2374.19,22,2949,55,1,1,1,1
4718.83,5,2289,466,0,1,1,1
1259.69,5,1297,373,0,1,0,0
758.07,19,2423,51,1,0,1,0
875.42,8,2414,179,0,0,1,0
1081.65,9,980,284,0,0,0,0
1415.09,17,3423,28,1,1,1,1
1813.55,18,1378,433,1,1,1,1
4663.68,17,2727,352,1,0,0,0
4134.15,2,3110,88,0,0,0,0
4648.26,17,3044,141,0,0,0,0
2660.08,7,1973,389,0,0,0,0
4069.55,20,3925,230,0,0,0,0
3356.9,20,367,389,0,0,1,0
2666.51,12,2362,39,0,0,0,0
2425.25,20,3440,126,1,1,1,1
735.13,15,2601,46,1,1,0,0
4929.26,21,1527,166,1,1,0,1
2824.02,9,2068,279,0,1,1,1
4712.36,23,644,175,0,0,0,0
2096.65,1,3475,162,0,0,1,0
4465.53,17,945,34,0,0,1,0
4125.15,14,2200,62,0,0,1,0
3728.78,14,1736,5,0,1,1,1
1280.14,4,3004,201,0,1,0,0
1970.81,10,133,202,0,0,0,0
4464.46,7,2480,57,1,0,1,1
902.11,18,39,373,0,0,0,0
4510.19,8,3406,364,1,1,0,1
2121.52,20,3748,389,0,1,0,0
2858.03,11,2742,283,1,1,1,1
2177.88,10,3746,478,0,1,1,0
3791.34,0,1393,286,0,0,0,0
3323.59,1,344,335,1,0,0,1
108.82,14,587,499,0,1,1,0
1343.2,1,3554,427,0,1,1,1
4424.08,6,3620,385,1,0,1,1
339.04,5,384,474,1,1,0,0
272.23,9,2578,479,0,0,1,0
1683.78,16,2227,395,1,1,1,1
4280.1,18,1804,175,1,1,1,1
246.85,21,380,318,0,1,1,0
992.79,17,2481,44,1,0,0,0
3138.09,19,3678,490,1,1,1,1
1444.86,17,3664,122,1,1,0,0
1885.77,2,2505,446,0,0,0,0
2313.92,6,3956,38,1,0,1,0
2222.73,0,3015,187,1,1,1,1
2881.23,23,3610,101,1,0,1,1
1741.25,3,1777,136,1,1,1,1
1663.27,5,3378,324,0,1,0,0
3569.33,13,93,500,1,1,1,1
3950.54,11,2963,293,1,1,1,1
30.75,3,3956,138,1,0,0,0
3463.27,10,477,220,0,0,1,0
483.6,18,2528,76,0,0,1,0
977.97,5,3373,159,0,1,0,0
2767.61,8,50,410,0,1,1,1
3351.95,20,3256,493,1,1,1,1
2213.68,16,1624,145,1,0,0,0
2140.96,18,3197,255,1,0,1,0
4703.37,16,335,461,0,1,1,1
1915.06,5,3926,305,1,1,0,0
104.27,13,1700,30,0,1,0,0
2739.78,14,3595,253,1,0,1,1
4099.22,10,82,64,0,0,1,1
150.26,1,1213,239,1,1,0,1
467.77,8,405,61,0,1,1,0
2272.8,8,1841,265,1,0,0,0
3052.2,6,446,151,1,0,0,0
661.9,16,774,316,1,1,0,0
2108.66,18,2756,179,1,1,0,0
1919.04,13,2189,70,0,1,1,0
231.97,23,3956,108,1,1,0,0
2932.81,13,1195,486,0,0,0,0
2828.89,21,2861,487,1,0,0,0
1312.67,22,3055,489,1,1,1,1
4179.88,3,3294,0,1,0,1,1
3985.44,21,2676,246,0,1,1,1
2049.92,6,536,57,1,0,1,0
1786.69,1,1172,482,1,1,1,1
972.02,20,1450,278,0,0,1,0
3234.07,1,3667,153,1,0,1,1
4096.09,1,811,68,0,1,0,1
1182.79,19,3320,267,0,0,0,0
3181.77,23,361,387,0,1,0,0
1181.7,3,52,457,1,1,0,1
3613.54,17,392,371,0,0,0,0
2897.85,0,266,471,0,0,1,1
22.45,22,1466,486,1,0,1,0
64.81,9,3439,227,1,0,0,0
3053.22,10,1671,488,1,0,1,1
4574.17,3,2725,80,0,1,1,1
275.75,9,2775,2,1,0,0,0
2408.68,22,3465,321,0,0,1,0
3353.84,4,1317,495,0,1,1,1
2623.68,9,3167,477,1,0,1,1
1356.6,2,2885,275,0,0,0,0
1575.58,6,357,247,1,0,1,0
3259.75,13,1372,253,0,1,0,0
3651.71,0,753,396,1,1,0,1
2617.52,18,2911,456,0,0,0,0
4905.77,12,3023,73,1,1,0,1
3871.84,9,2050,111,1,0,1,1
4970.34,18,1999,121,1,1,0,1
2560.08,10,1293,472,1,1,0,1
2685.5,19,3715,145,1,0,1,1
3260.88,9,2745,405,1,1,0,1
2993.71,18,3704,374,0,0,1,0
645.24,22,1462,150,1,1,0,0
4923.14,22,3812,65,0,0,1,0
3204.14,13,3873,338,0,0,1,0
4046.52,0,110,200,0,1,1,1
3346.6,5,3518,206,1,0,1,1
3523.02,0,3027,447,0,0,0,0
322.31,20,3406,42,1,1,0,0
3889.2,9,1837,490,1,1,0,1
3743.72,21,1654,290,0,0,1,0
2167.55,19,20,116,1,1,0,1
1766.22,13,1358,37,0,0,0,0
726.74,7,3328,361,1,1,1,1
2130.77,1,159,470,1,1,1,1
3378.51,20,2012,173,0,0,1,0
4256.51,10,593,180,0,1,0,0
3326.31,2,1424,380,0,0,0,0
914.54,21,964,244,0,1,1,0
4500.78,3,2471,18,0,1,1,1
2890.94,13,1987,383,0,0,0,0
515.54,17,408,411,1,0,1,0
1228.43,11,1544,363,1,0,0,0
440.34,19,1459,114,0,1,0,0
4741.46,0,2488,69,1,0,0,1
2147.32,17,546,94,0,0,1,0
1621.71,5,3508,427,1,1,1,1
4732.94,15,1980,111,1,0,0,0
3541.62,6,3873,88,0,0,0,0
964.62,21,1646,399,0,0,0,0
266.12,20,1759,338,0,0,1,0
3916.32,3,384,135,1,0,1,1
1845.75,21,1092,95,0,1,0,0
2445.72,14,2944,101,1,1,0,0
2000.75,12,1846,487,1,1,1,1
3100.69,17,691,353,1,1,0,1
654.8,20,525,227,1,1,1,1
3718.31,3,3161,416,0,0,0,0
1824.21,9,2716,280,0,1,1,0
2777.36,7,3271,171,0,1,1,1
4900.99,1,2345,360,1,0,0,1
3910.3,14,3537,462,0,0,1,0
1416.33,7,2064,359,0,0,1,0
4853.71,0,857,437,0,1,1,1
747.69,2,2837,348,1,1,0,1
4908.11,14,599,35,0,1,0,0
200.73,4,2461,269,0,1,1,1
2064.2,13,2811,243,0,1,0,0
662.07,9,2512,409,0,1,1,0
105.44,22,929,95,1,1,1,1
4253.34,7,2123,350,1,1,1,1
1014.99,10,3857,178,0,1,1,0
3210.29,14,2547,420,1,0,1,1
4656.54,19,3666,89,0,1,0,0
3114.18,1,168,469,0,0,1,1
1242.83,10,3693,229,1,0,0,0
2103.49,23,1775,426,1,0,1,0
4989.69,2,397,285,1,1,1,1
274.0,23,3815,317,0,1,1,0
1782.65,23,1870,356,1,0,0,0
1452.77,19,781,335,1,0,1,0
2014.51,9,2531,483,0,0,1,0
3333.16,16,3004,18,0,0,0,0
1849.81,6,1291,341,0,0,0,0
2259.25,9,2380,480,1,0,1,0
2581.13,4,3769,280,0,1,1,1
1177.87,7,2680,454,0,0,1,0
1327.99,4,1608,99,0,1,1,1
1816.82,14,1194,364,0,1,0,0
1854.48,20,1245,101,1,0,0,0
4640.75,2,2559,196,0,0,0,0
4577.32,2,498,202,0,1,1,1
4036.93,16,1922,270,1,0,0,0
4440.65,6,3630,184,0,1,0,0
1874.66,6,3410,332,1,0,0,0
507.19,16,3929,377,0,1,0,0
4864.95,4,2966,358,1,0,0,1
1336.06,20,846,374,0,1,1,0
3056.22,4,557,52,0,1,1,1
3992.34,3,3819,394,1,0,1,1
1481.76,12,2264,487,0,1,1,0
3957.88,13,3848,436,0,1,0,0
810.41,9,3566,183,0,1,0,0
1593.35,23,2109,64,1,1,0,0
397.96,7,351,86,0,0,1,0
4633.25,6,1919,27,0,0,1,0
3998.06,15,2428,386,0,0,0,0
1933.79,8,1645,332,0,0,0,0
2902.68,19,2841,351,1,1,1,1
3335.04,11,1465,470,1,1,0,1
2198.19,23,1326,337,1,0,1,0
4028.24,18,807,239,0,1,0,0
255.63,22,278,295,0,0,1,0
791.62,15,3132,299,1,1,0,0
1647.05,14,2272,204,0,1,1,0
4016.74,20,1089,249,0,1,1,1
3645.7,9,2312,382,0,0,1,0
2816.16,18,619,463,0,1,0,0
483.3,7,3696,377,1,0,0,0
3676.54,14,2587,312,0,0,1,0
223.74,15,151,289,1,1,1,1
4709.6,15,1881,383,1,0,0,0
2014.31,22,1184,364,0,1,1,0
1509.44,6,2232,209,1,1,0,0
3565.84,6,928,60,0,0,1,0
4603.55,7,708,370,0,1,1,1
336.35,1,301,435,1,0,0,0
4287.89,3,402,489,0,1,1,1
986.26,5,3043,214,0,0,1,0
4724.84,13,1277,497,1,1,1,1
1005.31,21,581,452,1,1,1,1
1016.04,18,1212,209,1,1,0,0
4735.29,2,2192,469,0,1,0,1
2372.04,3,131,340,1,1,0,1
3019.48,3,2247,345,0,1,0,1
2035.21,9,2725,292,1,0,1,0
1869.44,13,2031,38,1,0,1,0
2984.91,22,3085,365,1,0,1,1
3009.05,13,2252,38,1,0,0,0
2346.23,5,2247,4,0,1,1,1
2975.95,22,3788,424,0,0,0,0
2045.36,13,3437,283,1,1,0,0
4910.15,4,1337,193,0,1,1,1
1333.72,4,1473,340,1,1,0,1
4667.64,22,2965,104,0,0,1,0
2715.56,17,1949,491,0,1,1,1
578.08,21,1736,417,1,0,1,0
510.64,8,2367,377,0,0,0,0
3882.7,13,151,495,1,0,0,0
397.11,2,3545,381,0,0,0,0
2231.65,5,3918,75,0,0,1,0
4493.44,11,2276,320,0,0,0,0
2639.72,0,1687,346,0,1,1,1
2751.93,19,1619,422,0,0,1,0
4672.74,23,712,381,1,1,1,1
4435.9,12,2971,213,0,0,1,0
2891.06,7,3643,365,1,0,0,0
19.92,20,2369,394,1,0,1,0
3290.19,15,995,45,0,0,1,0
4969.02,15,1314,207,1,0,1,1
3119.45,13,883,182,1,0,1,1
2105.19,10,2845,15,0,1,0,0
569.52,7,1138,260,1,1,1,1
4129.58,1,3109,409,0,1,0,1
2484.76,8,2595,432,1,1,1,1
4907.26,1,1410,227,1,0,1,1
1169.82,5,2248,337,1,1,1,1
2548.03,22,3829,270,1,1,1,1
1456.67,5,1670,77,0,1,1,0
1437.5,18,2931,280,0,0,0,0
1522.14,2,1601,278,0,1,0,0
251.87,21,3604,417,1,0,1,0
2923.51,15,1395,67,0,0,0,0
2028.27,16,1078,179,1,1,1,1
2420.65,19,3459,305,0,1,0,0
4321.14,22,576,115,1,1,0,1
3966.49,7,1437,179,1,1,1,1
3864.56,1,3077,168,1,0,1,1
2210.97,20,2027,194,0,1,0,0
3840.62,4,1073,420,1,0,0,1
3234.96,21,3475,4,1,0,0,1
4619.03,3,174,351,1,1,0,1
4403.56,22,1216,4,1,0,1,1
1731.89,18,638,255,0,1,0,0
3784.21,9,546,418,1,1,0,1
750.03,20,3421,488,1,1,1,1
2405.3,22,2629,330,0,1,0,0
3756.08,20,3901,3,0,0,1,1
3249.18,17,1916,124,1,0,0,0
4501.74,13,3260,418,1,0,1,1
1959.92,11,1218,377,0,0,1,0
4618.85,13,2311,282,0,0,1,0
1262.44,6,687,358,1,1,1,1
3011.28,13,3886,261,1,1,0,1
2217.29,18,1146,329,1,1,0,0
4394.71,1,2164,44,0,1,0,1
290.93,9,2327,462,0,0,1,0
2367.55,12,579,135,1,1,0,0
1980.86,5,2631,311,0,0,0,0
3316.55,2,942,106,1,0,1,1
2708.32,19,2139,232,0,1,1,1
1612.61,12,1521,204,1,0,1,0
2667.7,5,940,363,1,0,0,0
178.92,12,863,466,0,0,0,0
578.4,22,3324,28,0,0,1,0
4925.92,23,653,194,0,0,1,0
1653.14,22,2166,349,0,1,0,0
4455.57,10,625,39,1,1,1,1
1725.49,5,3759,36,0,0,0,0
1826.55,11,3446,127,0,0,0,0
1749.89,14,1663,188,0,0,1,0
486.95,13,830,40,1,1,0,0
3065.43,2,2013,304,0,1,1,1
3445.49,12,3449,346,0,1,0,0
3138.46,2,2409,481,0,0,1,1
4656.64,14,713,342,0,0,0,0
1571.19,3,1041,103,0,0,0,0
3331.45,11,699,223,1,1,0,1
3600.92,3,3323,148,0,0,0,0
16.98,14,761,209,0,1,0,0
2874.73,3,1505,339,0,1,1,1
3014.73,13,300,240,1,0,1,1
429.39,3,3970,289,0,0,0,0
3789.49,7,2755,370,1,0,1,1
1092.68,4,2692,72,1,0,0,0
4225.05,11,1265,244,0,0,0,0
489.36,12,1425,492,0,1,0,0
4484.02,20,3495,233,0,1,0,0
593.79,17,839,147,1,1,0,0
1470.31,23,3736,208,0,1,0,0
2742.71,7,2090,28,1,0,1,1
4499.65,4,3667,95,1,0,0,1
3997.14,20,1263,471,0,1,1,1
4367.64,23,3234,385,0,0,1,0
4358.97,22,3044,213,0,1,0,0
1017.61,22,2362,86,1,1,0,0
2874.07,19,3088,159,1,0,0,0
215.88,5,2422,428,1,0,0,0
3418.27,8,1565,363,0,0,1,0
1881.44,22,1747,375,0,0,1,0
316.65,20,2750,103,1,0,1,0
56.23,17,1803,146,1,1,1,1
4187.22,1,1679,338,0,0,0,0
1174.29,10,1921,253,1,0,1,0
1718.3,8,3507,477,0,1,0,0
579.69,22,437,405,1,1,1,1
1129.23,6,72,451,1,0,1,1
2314.28,12,1974,297,1,0,0,0
3767.84,7,1725,127,0,1,0,0
4199.64,15,340,277,1,1,0,1
945.81,15,492,109,1,1,1,1
3198.34,19,3209,217,0,1,0,0
132.83,4,2025,375,0,1,0,0
1600.21,17,2146,84,1,1,0,0
2023.58,9,861,305,0,1,1,0
2099.47,4,1290,243,1,0,0,0
2306.82,11,2786,9,0,0,1,0
4466.23,12,2499,47,0,0,1,0
78.64,2,669,48,1,1,1,1
2272.36,6,2746,374,0,0,1,0
173.78,15,2025,186,0,0,1,0
4914.24,8,2426,450,1,1,1,1
1105.38,5,1272,54,1,1,0,0
4155.72,13,2971,48,0,1,1,1
4932.61,5,1300,441,1,0,1,1
3136.41,1,1086,282,1,1,1,1
4788.89,16,3409,40,1,0,1,1
3163.37,9,1843,311,0,1,0,0
2332.33,16,200,72,1,1,1,1
2701.55,23,3063,434,1,1,0,1
198.63,13,1491,37,1,1,1,1
4266.08,5,2558,264,1,1,0,1
2115.19,7,2671,102,0,0,1,0
1265.73,11,471,127,0,0,1,0
3730.89,17,149,138,1,0,0,0
1838.12,10,426,463,1,1,0,0
3166.48,10,2477,186,1,0,0,0
1854.16,2,1126,384,1,1,1,1
3244.45,0,3796,495,1,0,1,1
4644.06,5,2359,244,0,1,1,1
3594.18,23,1070,355,0,1,1,1
1254.41,0,602,89,0,1,1,1
2469.26,23,327,102,0,0,1,0
4140.88,21,1657,432,1,1,1,1
4755.86,22,766,137,1,0,1,1
2146.51,13,638,75,1,1,1,1
1599.38,20,1796,132,1,1,0,0
3898.5,9,2805,476,0,1,1,1
4082.56,19,1676,143,0,1,1,1
3234.76,2,2532,222,1,1,0,1
4013.82,12,1981,97,1,0,1,1
2955.12,21,491,434,0,0,1,0
3896.03,17,2615,406,0,0,0,0
3926.78,15,1285,251,1,1,0,1
1635.96,10,2007,392,0,0,1,0
1194.2,17,3217,217,1,1,0,0
2198.45,18,3288,206,1,0,1,0
501.49,1,2801,342,0,0,0,0
1307.19,21,2259,87,0,0,1,0
1822.13,3,3831,123,0,1,0,0
832.84,14,408,223,0,1,0,0
3552.48,9,1008,46,1,0,0,0
3992.06,6,2003,153,0,0,0,0
207.66,0,1225,64,0,1,0,0
3674.84,2,876,93,0,0,1,1
3103.48,17,2715,331,1,1,1,1
2292.11,23,1319,271,1,1,0,0
816.93,7,749,461,1,1,0,0
4453.24,14,2464,74,1,1,0,1
2136.18,2,506,207,1,1,0,1
3067.66,15,1077,113,0,1,0,0
1842.32,20,2013,30,0,0,0,0
912.15,11,2160,453,0,1,1,0
2354.53,17,508,311,0,1,0,0
307.99,23,3883,220,1,1,1,1
139.65,20,1234,265,0,0,1,0
1628.19,4,3055,362,0,0,1,0
3889.93,7,1690,352,0,0,0,0
19.35,8,2245,97,0,0,1,0
4495.08,9,2073,365,0,1,0,0
1018.73,19,1847,221,1,1,0,0
1884.9,12,3441,475,0,1,0,0
107.66,7,51,86,0,0,0,0
518.43,6,3005,431,1,1,1,1
948.14,12,3779,207,0,1,1,0
1310.42,9,3394,41,0,1,1,0
64.76,19,626,496,1,1,0,0
3534.25,20,3045,308,0,1,0,0
1361.84,0,3314,138,0,0,0,0
2012.26,18,3472,165,1,1,1,1
2092.66,14,3959,185,0,0,0,0
1476.37,23,2552,163,1,0,1,0
1068.26,4,3540,40,1,0,1,1
3545.38,14,615,15,1,0,0,0
4811.87,9,1089,288,0,1,0,0
3792.27,1,104,132,0,1,1,1
889.29,9,2143,104,1,0,0,0
403.16,9,3554,382,0,0,1,0
2621.34,6,2146,211,1,0,1,1
4740.09,16,2588,179,0,0,1,0
2547.39,16,1746,90,1,0,0,0
294.85,6,3284,100,0,0,1,0
89.85,21,1519,253,0,1,0,0
3520.41,16,3517,423,0,0,1,0
4030.28,3,2394,123,0,1,0,1
2963.34,8,535,374,1,1,0,1
3280.86,12,3378,424,1,0,0,0
4086.25,20,977,286,0,1,0,0
2834.6,11,1747,256,0,1,0,0
3172.42,5,381,269,0,0,0,0
641.59,7,3189,346,0,0,1,0
1931.07,22,2245,414,1,1,1,1
2166.77,20,1695,91,1,0,1,0
2143.68,15,2390,430,0,0,0,0
2877.33,20,3581,321,0,0,0,0
250.33,21,3205,240,0,0,1,0
1912.94,22,2326,487,1,1,1,1
2912.91,20,855,194,0,0,1,0
3670.86,21,1687,249,0,1,1,1
1413.38,13,194,343,0,1,0,0
2571.01,14,2448,8,1,1,1,1
1279.33,22,2773,445,1,0,1,0
29.92,10,2709,11,1,0,0,0
4634.78,22,1234,404,1,1,1,1
3608.68,7,38,42,1,1,1,1
1126.27,1,2282,386,0,1,1,1
3514.79,8,3139,34,0,0,0,0
3906.26,5,2288,138,0,0,1,0
2884.65,2,3407,88,1,0,1,1
1069.24,2,3929,466,0,1,1,1
2035.33,12,3206,395,1,0,0,0
407.62,19,676,285,1,0,1,0
746.34,2,970,474,0,1,0,0
4855.41,12,2994,435,0,0,0,0
3297.87,18,593,245,0,1,0,0
1684.65,15,3189,434,0,1,1,0
4403.61,17,2821,55,1,1,1,1
366.7,7,1056,248,0,1,1,0
924.09,4,3488,113,0,1,1,1
572.71,1,2804,223,0,0,1,0
4995.38,9,1673,352,1,1,1,1
156.68,10,3634,121,1,1,0,0
956.93,22,2496,103,0,0,0,0
4205.91,17,513,497,1,1,0,1
4755.23,9,754,89,0,0,0,0
295.76,5,3049,376,0,0,1,0
785.16,0,2623,10,1,0,0,0
199.18,12,2146,101,1,0,0,0
3541.94,3,3732,449,0,0,0,0
3525.97,18,3120,394,0,0,1,0
600.21,2,627,432,1,0,0,0
2200.56,13,1124,174,0,1,0,0
335.03,2,3926,225,1,0,0,0
4609.49,8,1184,367,0,1,1,1
2550.03,5,2409,116,0,1,1,1
3298.58,4,1104,241,1,0,1,1
4500.63,15,364,394,1,0,1,1
1832.72,12,2817,473,0,1,1,0
2611.36,1,352,105,1,1,1,1
3636.84,21,3963,493,0,0,0,0
710.95,10,3370,12,0,1,0,0
500.37,4,2757,397,1,1,0,1
4847.89,21,3101,47,0,1,0,0
3849.08,18,3083,190,0,1,0,0
3306.47,18,1787,32,0,0,1,0
910.33,9,1252,83,0,1,0,0
1175.86,12,1745,92,0,1,1,0
1943.1,14,1181,288,1,0,0,0
1375.54,21,3988,46,0,1,0,0
1221.98,19,50,41,0,0,1,0
4611.01,21,1574,293,1,0,1,1
2587.99,15,1461,64,0,0,1,0
3225.51,23,539,280,0,0,0,0
533.97,4,2282,308,1,0,0,0
1449.02,23,2934,287,1,0,1,0
1419.48,21,165,324,0,0,1,0
2884.57,8,2266,140,0,1,1,1
836.7,15,1459,441,0,0,1,0
2771.96,0,2194,155,1,0,1,1
2923.64,3,411,397,1,1,1,1
1070.43,15,2552,429,0,0,0,0
4006.72,11,908,133,0,1,1,1
3151.19,0,3390,373,0,1,0,1
4395.24,16,2341,254,0,0,1,0
4319.35,19,3246,125,0,0,0,0
4450.27,2,2122,422,1,1,0,1
2105.89,21,2321,299,1,1,0,0
186.85,20,3756,56,0,0,1,0
3604.79,10,1318,298,1,0,0,0
2074.83,10,2316,346,0,0,0,0
2004.76,9,1315,217,1,1,0,0
3899.73,4,471,209,0,0,1,1
3753.17,21,3757,41,1,0,1,1
1494.11,0,316,162,0,0,0,0
1253.55,12,1287,140,1,0,1,0
4367.7,22,1262,294,0,0,1,0
3978.7,16,1383,138,0,0,0,0
1598.14,14,22,113,1,1,1,1
4478.3,4,2044,434,0,1,1,1
4335.81,9,3460,470,1,1,1,1
3134.53,10,1314,342,1,1,1,1
4290.26,8,2830,373,1,0,0,0
2759.17,5,3031,464,1,0,0,0
2974.18,1,2788,31,0,0,0,0
1921.5,12,3394,256,1,1,1,1
3667.92,22,2849,492,1,1,0,1
3313.34,13,2408,281,0,1,0,0
397.95,21,506,61,1,1,1,1
240.0,7,846,409,1,1,0,0
2201.49,15,721,54,1,1,1,1
1760.57,17,1052,454,0,0,0,0
1656.73,1,2197,239,1,1,0,1
3292.52,9,1611,239,1,0,0,0
3751.02,20,3288,161,0,0,0,0
4568.58,12,3255,93,1,1,0,1
4389.58,4,3033,385,0,0,0,0
2217.01,15,2564,141,1,0,1,0
1465.23,14,1571,126,1,1,0,0
3944.53,14,2410,465,0,0,0,0
1439.86,15,2818,304,0,1,0,0
4344.74,11,796,141,0,0,1,0
4931.64,20,3234,64,0,0,1,0
2181.78,2,1148,424,0,1,0,0
1033.28,21,427,254,0,0,0,0
1281.25,22,431,192,0,1,0,0
70.82,8,1159,368,0,0,0,0
204.7,7,264,379,1,0,1,0
754.06,21,3047,485,1,1,0,0
136.78,11,2100,286,0,0,0,0
2978.53,15,804,386,1,0,1,1
325.9,19,2287,247,1,0,1,0
3543.07,11,1243,234,1,0,0,0
1418.46,8,3958,500,1,1,0,0
1194.53,10,2799,358,0,0,1,0
1095.92,13,2154,67,1,1,0,0
787.66,6,1515,208,0,0,1,0
1365.3,9,3957,206,1,1,0,0
21.01,10,2132,477,0,1,1,0
673.26,4,846,17,1,1,0,1
3445.4,7,3203,122,1,1,1,1
905.63,8,3562,404,1,0,1,0
3261.21,13,1534,236,0,0,1,0
3883.92,13,592,487,0,1,1,1
1041.46,20,2420,385,0,1,0,0
3259.69,0,3904,249,1,1,0,1
1362.32,22,1028,413,0,1,0,0
45.87,9,3464,44,1,1,1,1
2063.98,9,636,11,1,0,0,0
56.18,2,312,493,0,1,1,1
3178.56,7,2954,100,0,1,1,1
4666.16,11,2802,199,1,0,1,1
2457.47,15,220,263,1,0,0,0
4177.65,5,391,334,1,1,0,1
2118.73,6,3740,89,0,1,0,0
4227.85,8,354,405,1,0,0,0
3653.4,16,1694,67,0,0,0,0
4536.6,18,1090,355,1,1,0,1
3855.36,18,2743,239,0,1,1,1
2590.66,12,1165,332,1,1,0,1
